step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,Predicted_RF,Predicted_XGB,Predicted_Log
229,93528.68,0.0,0.0,8660932.25,9438786.58,0,0,0,0
379,10115.82,28368.0,18252.18,0.0,0.0,0,0,0,0
140,9846.24,13543.0,3696.76,0.0,0.0,0,0,0,0
503,9128.42,0.0,0.0,0.0,0.0,0,0,0,0
133,114567.21,2360323.82,2474891.03,2078023.77,1963456.56,0,0,0,0
234,168464.21,136474.0,304938.21,144981.73,0.0,0,0,0,0
179,386757.78,128334.0,0.0,378512.41,765270.19,0,0,0,0
236,139836.69,17250129.14,17389965.82,483235.46,317898.77,0,0,0,0
406,448560.18,15323068.16,15771628.34,2636947.17,2188386.99,0,0,0,0
153,43603.85,618.0,44221.85,229340.31,185736.46,0,0,0,0
403,7329.39,0.0,0.0,0.0,0.0,0,0,0,0
236,48676.54,9590.0,58266.54,0.0,0.0,0,0,0,0
278,1347825.72,0.0,0.0,2004982.99,3352808.71,0,0,0,0
614,9822.99,104510.0,94687.01,0.0,0.0,0,0,0,0
43,10292.05,30123.0,40415.05,1149520.91,1139228.86,0,0,0,0
380,37333.07,226636.0,189302.93,1302378.85,1339711.93,0,0,0,0
250,4961.98,52415.0,47453.02,0.0,0.0,0,0,0,0
15,29156.17,188056.85,158900.68,0.0,0.0,0,0,0,0
42,18651.12,16025.0,0.0,0.0,0.0,0,0,0,0
514,909.51,0.0,0.0,0.0,0.0,0,0,0,0
284,147928.71,109311.0,0.0,0.0,147928.71,0,0,0,0
326,172612.93,11244.0,0.0,0.0,172612.93,0,0,0,0
256,12075.95,1813.0,0.0,0.0,0.0,0,0,0,0
369,86368.3,21999.0,0.0,0.0,86368.3,0,0,0,0
283,357622.3,0.0,0.0,4214882.26,4572504.57,0,0,0,0
8,1117.02,25912.0,24794.98,473917.25,1557376.47,0,0,0,0
40,110772.3,21338.0,0.0,0.0,110772.3,0,0,0,0
143,7959.68,21312.0,13352.32,0.0,0.0,0,0,0,0
40,172549.24,0.0,0.0,221844.69,394393.93,0,0,0,0
397,342787.37,60810.0,0.0,375713.59,718500.96,0,0,0,0
382,104883.35,0.0,0.0,256031.93,360915.29,0,0,0,0
308,406002.01,0.0,0.0,1569387.61,1975389.62,0,0,0,0
140,91126.18,10919098.58,11010224.76,340153.98,394408.41,0,0,0,0
372,272437.18,0.0,0.0,447513.1,719950.28,0,0,0,0
278,78352.72,0.0,0.0,4897912.3,4976265.02,0,0,0,0
348,165021.11,109.0,165130.11,860651.25,695630.14,0,0,0,0
375,150189.41,453839.0,303649.59,0.0,150189.41,0,0,0,0
346,83514.67,5069035.16,5152549.83,270096.06,186581.39,0,0,0,0
378,109381.97,5743066.18,5852448.14,3866382.11,3757000.15,0,0,0,0
184,762618.62,13653.0,0.0,1027292.27,1789910.89,0,0,0,0
346,297549.15,0.0,0.0,1183647.38,1481196.53,0,0,0,0
262,6696.68,538.0,0.0,0.0,0.0,0,0,0,0
235,176668.47,102046.0,0.0,0.0,176668.47,0,0,0,0
332,13768.45,168305.16,154536.71,0.0,0.0,0,0,0,0
302,284886.89,25298.0,0.0,0.0,284886.89,0,0,0,0
370,156141.34,14945.0,171086.34,128971.26,0.0,0,0,0,0
371,27326.2,66467.02,39140.82,0.0,0.0,0,0,0,0
182,671906.08,0.0,0.0,952315.89,1624221.97,0,0,0,0
249,2254.24,0.0,0.0,0.0,0.0,0,0,0,0
321,373.61,1016.0,642.39,0.0,0.0,0,0,0,0
330,179180.8,8533.0,0.0,2203900.54,2383081.34,0,0,0,0
546,17601.4,135279.26,117677.87,0.0,0.0,0,0,0,0
255,135105.88,3574285.74,3709391.62,1837667.71,1702561.83,0,0,0,0
298,66674.08,29962.0,0.0,0.0,0.0,0,0,0,0
13,18318.83,0.0,0.0,0.0,0.0,0,0,0,0
325,98643.2,65927.0,164570.2,0.0,0.0,0,0,0,0
209,21414.66,110313.0,131727.66,988524.84,967110.19,0,0,0,0
376,867257.66,7804.0,0.0,59550.55,646420.99,0,0,0,0
322,183827.34,0.0,0.0,1175775.57,1359602.91,0,0,0,0
11,16537.84,7348719.24,7365257.08,225595.95,175711.33,0,0,0,0
163,18624.85,0.0,0.0,0.0,0.0,0,0,0,0
309,197532.87,11026.0,208558.87,1774898.53,1577365.65,0,0,0,0
209,340436.03,304520.0,644956.03,632306.57,291870.54,0,0,0,0
373,36069.53,114.0,0.0,0.0,0.0,0,0,0,0
141,200208.38,539663.0,339454.62,190136.78,390345.16,0,0,0,0
275,280630.19,252.0,0.0,676879.76,957509.95,0,0,0,0
276,128858.88,11669.0,0.0,0.0,128858.88,0,0,0,0
279,9364.69,3472.01,0.0,0.0,0.0,0,0,0,0
132,84678.23,3823076.66,3907754.88,236532.54,151854.31,0,0,0,0
373,12722.07,81378.0,68655.93,0.0,0.0,0,0,0,0
563,239154.95,8888705.68,9127860.63,1716147.12,1476992.17,0,0,0,0
306,1092466.44,0.0,0.0,3008486.33,4100952.76,0,0,0,0
156,21121.94,2522.0,0.0,0.0,0.0,0,0,0,0
189,71607.61,31008.0,0.0,206889.14,278496.75,0,0,0,0
217,6000.49,20296.0,14295.51,0.0,0.0,0,0,0,0
235,93661.22,17650.77,111311.99,3924916.26,3831255.04,0,0,0,0
275,41972.19,31235.0,73207.19,822015.0,780042.81,0,0,0,0
11,503963.01,0.0,0.0,1345352.01,1849315.03,0,0,0,0
179,133000.79,0.0,0.0,805632.24,938633.03,0,0,0,0
188,8755.64,99753.0,90997.36,0.0,0.0,0,0,0,0
311,14317.46,787.0,0.0,0.0,0.0,0,0,0,0
120,8807.03,20014.0,11206.97,0.0,0.0,0,0,0,0
596,144450.09,99122.27,0.0,513535.47,657985.56,0,0,0,0
187,5144.29,0.0,0.0,0.0,0.0,0,0,0,0
189,355268.77,208780.68,0.0,386348.7,741617.47,0,0,0,0
209,7840.24,0.0,0.0,0.0,0.0,0,0,0,0
14,477786.52,50539.0,0.0,8250791.87,8853938.97,0,0,0,0
310,73792.83,0.0,0.0,0.0,0.0,0,0,0,0
565,238452.61,37349.0,0.0,1144365.41,1382818.02,0,0,0,0
376,1396.31,0.0,0.0,0.0,0.0,0,0,0,0
374,65543.83,214658.18,149114.35,0.0,0.0,0,0,0,0
595,109565.86,985861.81,1095427.67,1857524.08,1747958.22,0,0,0,0
13,33588.21,35191.0,1602.79,0.0,0.0,0,0,0,0
401,44098.89,50585.0,6486.11,0.0,44098.89,0,0,0,0
207,37998.11,6586498.17,6624496.28,790261.85,752263.74,0,0,0,0
231,24842.32,0.0,0.0,0.0,0.0,0,0,0,0
186,69307.0,68419.0,0.0,0.0,69307.0,0,0,0,0
687,134751.39,16510246.84,16644998.24,10841821.12,10707069.72,0,0,0,0
286,1044.9,5005.0,3960.1,0.0,0.0,0,0,0,0
16,14857.22,0.0,0.0,0.0,0.0,0,0,0,0
186,23934.09,0.0,0.0,0.0,0.0,0,0,0,0
185,67460.61,0.0,0.0,124633.13,192093.74,0,0,0,0
162,17251.21,0.0,0.0,73773.76,91024.97,0,0,0,0
405,212620.24,0.0,0.0,572335.79,784956.03,0,0,0,0
9,339660.85,5073.0,0.0,192.0,339852.85,0,0,0,0
381,4596.65,5083.0,9679.65,0.0,0.0,0,0,0,0
187,145201.05,4695758.82,4840959.87,1040714.98,895513.93,0,0,0,0
161,8993.42,150953.0,141959.58,0.0,0.0,0,0,0,0
40,54504.24,0.0,0.0,1235067.35,1289571.59,0,0,0,0
284,695388.61,26166.0,0.0,0.0,695388.61,0,0,0,0
130,88110.85,43.0,88153.85,798303.96,710193.11,0,0,0,0
373,149648.17,60203.0,0.0,0.0,149648.17,0,0,0,0
154,209879.74,0.0,0.0,1033109.41,1242989.15,0,0,0,0
15,248641.74,481518.1,232876.37,809449.96,1058091.69,0,0,0,0
397,181410.83,10231.0,0.0,586836.29,768247.11,0,0,0,0
280,327461.5,0.0,0.0,870178.48,1197639.98,0,0,0,0
162,506.13,0.0,0.0,0.0,0.0,0,0,0,0
232,6121.71,0.0,0.0,0.0,0.0,0,0,0,0
373,112261.27,0.0,0.0,1410250.55,1522511.82,0,0,0,0
158,269793.4,75622.0,0.0,1845047.31,2114840.71,0,0,0,0
17,44748.75,106259.78,151008.53,2403791.59,2588948.46,0,0,0,0
398,26501.06,10122448.1,10148949.16,1477335.34,1450834.28,0,0,0,0
404,21421.45,4938.83,0.0,0.0,0.0,0,0,0,0
43,29623.59,0.0,0.0,0.0,0.0,0,0,0,0
43,322399.81,0.0,0.0,1032986.7,1355386.51,0,0,0,0
282,10221.3,52295.0,62516.3,0.0,0.0,0,0,0,0
377,30275.32,34340.0,4064.68,0.0,0.0,0,0,0,0
298,5315954.72,0.0,0.0,8289686.69,13605641.4,0,0,0,0
402,1033143.42,0.0,0.0,2164052.77,3197196.19,0,0,0,0
153,17348.89,16066543.81,16083892.7,79941.66,62592.77,0,0,0,0
284,1779.97,8928.35,7148.38,0.0,0.0,0,0,0,0
202,6742.35,158632.0,151889.65,0.0,0.0,0,0,0,0
254,124293.22,36277.0,160570.22,25225.8,0.0,0,0,0,0
347,301377.56,0.0,0.0,3132608.49,3433986.05,0,0,0,0
34,183446.08,116103.0,0.0,111196.55,294642.63,0,0,0,0
278,134605.88,0.0,0.0,221721.0,356326.88,0,0,0,0
379,6660.56,0.0,0.0,0.0,0.0,0,0,0,0
282,38246.24,40333.0,2086.76,1221497.08,1259743.32,0,0,0,0
186,158540.35,0.0,0.0,2533990.82,2692531.17,0,0,0,0
286,7382.43,15806.63,8424.2,0.0,0.0,0,0,0,0
211,10895.15,11323.0,427.85,223454.0,234349.15,0,0,0,0
161,14670.51,51714.0,37043.49,0.0,0.0,0,0,0,0
94,108534.24,17660.0,0.0,28128.16,136662.4,0,0,0,0
204,125485.92,14664.0,0.0,2844962.46,2970448.39,0,0,0,0
34,7418.83,19895.0,12476.17,0.0,0.0,0,0,0,0
238,136566.13,1773.0,0.0,0.0,136566.13,0,0,0,0
321,16192.45,63194.0,47001.55,0.0,0.0,0,0,0,0
228,146921.1,21997.0,0.0,0.0,281951.83,0,0,0,0
178,428483.31,75244.0,0.0,2896348.32,3324831.63,0,0,0,0
185,9671.71,41825.0,32153.29,0.0,0.0,0,0,0,0
186,217525.14,2057888.81,2275413.96,242924.55,25399.4,0,0,0,0
237,205294.69,1787466.35,1992761.04,641524.07,436229.39,0,0,0,0
346,444068.18,31815.0,0.0,0.0,444068.18,0,0,0,0
135,106648.81,0.0,0.0,1024978.12,1131626.93,0,0,0,0
353,202615.22,11026.0,213641.22,4992904.02,4790288.8,0,0,0,0
352,266451.19,0.0,0.0,517778.06,784229.25,0,0,0,0
327,4815.34,0.0,0.0,0.0,0.0,0,0,0,0
10,6823.43,445051.92,438228.49,0.0,0.0,0,0,0,0
129,174269.2,46886.0,0.0,61147.71,235416.91,0,0,0,0
323,91982.99,20102925.22,20194908.21,243571.51,151588.52,0,0,0,0
16,376148.86,481.0,0.0,1388530.71,1764679.58,0,0,0,0
209,3150.85,40072.68,36921.83,0.0,0.0,0,0,0,0
236,6978.17,30760.0,23781.83,0.0,0.0,0,0,0,0
41,164004.73,40528.0,0.0,0.0,164004.73,0,0,0,0
181,148434.04,0.0,0.0,342954.45,491388.49,0,0,0,0
155,280788.87,0.0,0.0,1555969.3,1836758.17,0,0,0,0
36,555127.4,0.0,0.0,1460059.41,2015186.81,0,0,0,0
327,36185.84,0.0,0.0,624098.86,660284.7,0,0,0,0
233,11585.17,0.0,0.0,0.0,0.0,0,0,0,0
278,151876.23,0.0,0.0,503687.17,655563.41,0,0,0,0
520,247764.37,19541.0,0.0,1786971.66,2034736.03,0,0,0,0
18,202221.72,0.0,0.0,1695877.22,1896074.86,0,0,0,0
404,280319.69,828.0,0.0,75623.02,355942.71,0,0,0,0
283,102825.16,448679.73,551504.89,266249.24,163424.08,0,0,0,0
449,19625.14,20121.0,495.86,0.0,0.0,0,0,0,0
12,13650.14,99141.0,85490.86,0.0,0.0,0,0,0,0
705,134387.05,41425.0,0.0,157819.23,292206.28,0,0,0,0
522,25096.35,81636.0,106732.35,0.0,0.0,0,0,0,0
205,15739.62,41853.0,26113.38,72421.28,88160.89,0,0,0,0
162,4273.36,43018.41,38745.06,0.0,0.0,0,0,0,0
371,47583.98,0.0,0.0,0.0,0.0,0,0,0,0
329,40692.71,14752.0,0.0,0.0,40692.71,0,0,0,0
203,213156.35,0.0,0.0,482810.84,695967.19,0,0,0,0
355,282253.89,0.0,0.0,1310302.47,1873609.29,0,0,0,0
275,353082.04,403.0,353485.04,77209.29,0.0,0,0,0,0
254,8696.33,0.0,0.0,0.0,0.0,0,0,0,0
186,137509.42,6234178.16,6371687.58,426619.37,289109.94,0,0,0,0
262,12598.92,147630.0,135031.08,0.0,0.0,0,0,0,0
159,4344.25,83712.0,79367.75,0.0,0.0,0,0,0,0
180,72263.85,4287919.66,4360183.52,2603281.16,2531017.31,0,0,0,0
308,175353.24,738324.54,913677.78,241557.05,66203.8,0,0,0,0
377,133439.4,0.0,0.0,806171.64,939611.03,0,0,0,0
187,44971.19,0.0,0.0,751070.1,796041.29,0,0,0,0
408,462391.4,0.0,0.0,880713.65,1343105.05,0,0,0,0
236,6852.24,68204.9,61352.66,0.0,0.0,0,0,0,0
403,258496.17,10300.0,0.0,13766922.97,14025419.15,0,0,0,0
395,13435.21,8110.0,0.0,0.0,0.0,0,0,0,0
237,132281.61,0.0,0.0,3167019.47,3331826.42,0,0,0,0
372,25638.84,49583.67,23944.84,0.0,0.0,0,0,0,0
277,1355.33,0.0,0.0,0.0,0.0,0,0,0,0
370,358743.72,2127453.62,2486197.35,10125829.49,9767085.77,0,0,0,0
402,7457.67,0.0,0.0,0.0,0.0,0,0,0,0
331,24730.66,0.0,0.0,2713383.81,2738114.48,0,0,0,0
262,12247.26,344.0,0.0,4315332.23,4327579.49,0,0,0,0
426,78185.21,423970.0,345784.79,328624.29,406809.5,0,0,0,0
540,38812.21,29749.0,68561.21,281882.21,243070.0,0,0,0,0
332,11494.47,81283.19,69788.72,0.0,0.0,0,0,0,0
183,270771.96,17286027.56,17556799.52,775863.48,505091.52,0,0,0,0
330,38107.25,11122.0,0.0,18170.94,56278.2,0,0,0,0
260,19253.79,962456.5,981710.28,296010.17,276756.38,0,0,0,0
170,1216.91,13491.85,12274.94,0.0,0.0,0,0,0,0
406,19997.53,166064.52,186062.05,14842981.39,14822983.86,0,0,0,0
11,74381.38,0.0,0.0,7123434.52,7273180.0,0,0,0,0
351,98238.86,31416.0,129654.86,0.0,0.0,0,0,0,0
404,377491.68,5546.0,0.0,715187.97,1092679.65,0,0,0,0
327,1748835.55,0.0,0.0,2349393.77,4098229.32,0,0,0,0
208,31948.32,20021.0,51969.32,0.0,0.0,0,0,0,0
133,187704.85,0.0,0.0,804149.75,991854.6,0,0,0,0
18,121154.1,0.0,0.0,996162.22,1117316.31,0,0,0,0
211,2589.91,0.0,0.0,0.0,0.0,0,0,0,0
183,386182.12,30809.0,0.0,0.0,269334.21,0,0,0,0
183,11423.99,41804.0,30380.01,0.0,0.0,0,0,0,0
285,24745.54,117922.83,93177.29,0.0,0.0,0,0,0,0
378,78122.21,13551.0,0.0,0.0,78122.21,0,0,0,0
10,344265.34,461124.56,116859.22,0.0,344265.34,0,0,0,0
331,7585.2,98231.09,90645.89,0.0,0.0,0,0,0,0
131,2124.16,11398.0,9273.84,0.0,0.0,0,0,0,0
327,9182.71,0.0,0.0,4228628.07,4237810.78,0,0,0,0
349,312793.85,46767.0,0.0,59728.0,0.0,0,0,0,0
186,6003.48,7250.0,13253.48,439796.98,433793.5,0,0,0,0
405,70162.99,440081.0,369918.01,43478.63,113641.62,0,0,0,0
234,185276.22,0.0,0.0,1502108.65,1687384.88,0,0,0,0
251,125774.28,24805.0,150579.28,329971.75,204197.47,0,0,0,0
39,23370.73,40461.0,17090.27,0.0,0.0,0,0,0,0
301,59031.31,0.0,0.0,5817436.65,5876467.97,0,0,0,0
211,316089.75,0.0,0.0,4332207.99,4648297.74,0,0,0,0
188,290504.92,0.0,0.0,2899496.29,3190001.2,0,0,0,0
9,93008.34,0.0,0.0,1047835.63,1575161.53,0,0,0,0
376,335978.58,384278.81,48300.24,3633429.62,3969408.2,0,0,0,0
19,275080.37,309658.0,34577.63,0.0,275080.37,0,0,0,0
349,79173.82,1103.0,0.0,1618531.62,1697705.44,0,0,0,0
547,5211.54,219318.26,214106.72,0.0,0.0,0,0,0,0
546,457071.55,10192718.62,10649790.18,767336.44,310264.89,0,0,0,0
9,57768.33,20961.0,0.0,133697.0,0.0,0,0,0,0
305,326003.62,31603.0,357606.62,984156.39,658152.77,0,0,0,0
139,101672.75,0.0,0.0,1611272.23,1998982.9,0,0,0,0
38,27188.14,28252.0,1063.86,0.0,0.0,0,0,0,0
41,273585.25,0.0,0.0,381158.33,654743.58,0,0,0,0
207,5237.86,93353.67,88115.81,0.0,0.0,0,0,0,0
544,163083.13,10405.0,0.0,232058.33,395141.46,0,0,0,0
178,356955.96,59915.0,0.0,2317444.47,2674400.43,0,0,0,0
33,229554.98,1113655.32,1343210.3,286279.92,56724.94,0,0,0,0
299,121156.43,20958.0,0.0,1436.77,122593.21,0,0,0,0
370,81926.6,2846749.79,2928676.39,2424452.7,2342526.11,0,0,0,0
288,67319.19,32781.0,0.0,0.0,0.0,0,0,0,0
180,152447.24,106242.0,258689.24,170057.85,17610.61,0,0,0,0
189,333832.17,3814195.02,4148027.19,2808372.71,2474540.54,0,0,0,0
185,192669.65,394.0,193063.65,3446197.37,3416772.53,0,0,0,0
159,249844.83,6742.7,0.0,4305871.23,4555716.06,0,0,0,0
304,150358.43,0.0,0.0,186081.26,336439.69,0,0,0,0
134,37460.75,40635.0,3174.25,0.0,0.0,0,0,0,0
17,273460.37,399591.0,126130.63,919213.25,1192673.62,0,0,0,0
208,5474.64,144991.0,139516.36,0.0,0.0,0,0,0,0
328,570852.88,0.0,0.0,10601373.08,11172225.96,0,0,0,0
256,274582.47,15203.0,289785.47,603207.11,506535.2,0,0,0,0
346,236328.43,20933.0,257261.43,66738.94,0.0,0,0,0,0
168,3426.15,40990.0,37563.85,0.0,0.0,0,0,0,0
260,85094.51,94498.0,9403.49,758990.78,844085.28,0,0,0,0
184,3875.94,10261.0,6385.06,0.0,0.0,0,0,0,0
588,8963.83,0.0,0.0,0.0,0.0,0,0,0,0
19,13264.72,513986.89,500722.17,0.0,0.0,0,0,0,0
233,118904.56,0.0,0.0,277003.94,395908.49,0,0,0,0
382,6757.59,0.0,0.0,0.0,0.0,0,0,0,0
280,174236.79,2446922.89,2621159.68,947744.55,773507.76,0,0,0,0
158,53473.57,9033902.77,9087376.34,2063332.71,2009859.14,0,0,0,0
297,95307.49,801.0,0.0,1570884.62,1666192.11,0,0,0,0
280,164624.79,12764.0,177388.79,2234038.09,2168113.24,0,0,0,0
21,317085.49,0.0,0.0,608839.74,986876.27,0,0,0,0
235,59570.98,0.0,0.0,2182470.04,2242041.02,0,0,0,0
160,103435.37,30366.0,0.0,1090676.42,1194111.79,0,0,0,0
145,192323.92,19734.0,0.0,41435.15,233759.06,0,0,0,0
17,440712.09,17006.0,457718.09,5531.0,0.0,0,0,0,0
235,310565.5,0.0,0.0,350796.92,661362.42,0,0,0,0
230,7544.68,16093.0,8548.32,0.0,0.0,0,0,0,0
375,293739.57,12517.0,0.0,307385.43,601125.0,0,0,0,0
399,1097511.22,0.0,0.0,3588228.54,4685739.76,0,0,0,0
306,150606.75,211.0,0.0,4011151.65,4161758.4,0,0,0,0
94,9221.73,0.0,0.0,0.0,0.0,0,0,0,0
276,179906.08,954734.86,1134640.95,1240223.87,1060317.79,0,0,0,0
326,40695.81,0.0,0.0,0.0,0.0,0,0,0,0
212,1464.81,0.0,0.0,0.0,0.0,0,0,0,0
159,370083.44,3354.0,373437.44,23878.98,0.0,0,0,0,0
275,93301.39,18423.0,111724.39,531662.36,438360.96,0,0,0,0
178,10640.95,0.0,0.0,0.0,0.0,0,0,0,0
306,259540.73,5506.0,0.0,130550.06,390090.79,0,0,0,0
284,5151.37,108.0,0.0,0.0,0.0,0,0,0,0
275,192259.19,877.0,193136.19,879892.46,687633.27,0,0,0,0
251,51420.29,0.0,0.0,4831577.47,4882997.76,0,0,0,0
202,3252.04,0.0,0.0,0.0,0.0,0,0,0,0
187,86558.91,347277.54,260718.62,681742.89,768301.8,0,0,0,0
354,26451.6,82611.0,56159.4,3408383.62,3434835.22,0,0,0,0
235,1855.84,0.0,0.0,0.0,0.0,0,0,0,0
228,570774.67,30752.0,0.0,0.0,570774.67,0,0,0,0
237,1269701.72,0.0,0.0,2132093.74,3401795.45,0,0,0,0
383,344717.37,0.0,0.0,6028481.52,6373198.89,0,0,0,0
44,249208.76,1516.97,0.0,431706.66,680915.42,0,0,0,0
185,213549.59,5905.0,0.0,171969.43,385519.02,0,0,0,0
397,2649.35,0.0,0.0,52291.85,54941.2,0,0,0,0
37,7293.19,0.0,0.0,0.0,0.0,0,0,0,0
18,13498.08,460444.57,446946.49,0.0,0.0,0,0,0,0
274,343879.51,0.0,0.0,965061.21,1308940.72,0,0,0,0
139,521931.31,0.0,0.0,2827620.76,2996531.92,0,0,0,0
518,124333.11,87810.47,0.0,348191.84,472524.95,0,0,0,0
404,252884.43,1565169.76,1818054.19,670193.4,417308.97,0,0,0,0
347,119312.54,51917.0,0.0,0.0,119312.54,0,0,0,0
40,3296.9,11621.0,8324.1,0.0,0.0,0,0,0,0
279,6571.21,0.0,0.0,0.0,0.0,0,0,0,0
375,394432.49,20557.0,414989.49,803274.58,408842.09,0,0,0,0
401,20554.44,382813.0,362258.56,0.0,0.0,0,0,0,0
259,10545.03,142154.0,131608.97,0.0,0.0,0,0,0,0
135,345349.11,29463.0,0.0,2702637.83,3047986.94,0,0,0,0
259,37743.09,0.0,0.0,716227.91,753971.0,0,0,0,0
405,314455.8,0.0,0.0,587302.51,901758.31,0,0,0,0
253,9273.46,12016.0,2742.54,0.0,0.0,0,0,0,0
180,155301.87,32256.0,0.0,1876356.8,2031658.67,0,0,0,0
161,135327.81,14935802.53,15071130.34,1463759.91,1328432.1,0,0,0,0
332,14777.36,16302893.8,16317671.16,8157076.64,8142299.27,0,0,0,0
275,64237.88,11376681.15,11440919.03,289128.22,224890.34,0,0,0,0
321,214995.6,0.0,0.0,2407207.64,2622203.24,0,0,0,0
12,214466.53,12687167.88,12901634.4,3833333.06,4033945.42,0,0,0,0
211,66483.58,593.0,0.0,0.0,66483.58,0,0,0,0
259,120.15,0.0,0.0,0.0,0.0,0,0,0,0
140,221441.33,59935.0,0.0,59595.47,281036.8,0,0,0,0
142,8788.25,115426.0,106637.75,0.0,0.0,0,0,0,0
282,4920.74,202808.72,197887.98,0.0,0.0,0,0,0,0
395,4325.01,172625.0,168299.99,0.0,0.0,0,0,0,0
13,27279.29,49600.0,22320.71,0.0,0.0,0,0,0,0
130,21939.66,0.0,0.0,0.0,0.0,0,0,0,0
378,2386.45,11683.0,9296.55,0.0,0.0,0,0,0,0
202,316541.54,4546702.98,4863244.52,13556082.28,13239540.74,0,0,0,0
399,21434.31,0.0,0.0,0.0,0.0,0,0,0,0
188,4795.4,7075.0,2279.6,0.0,0.0,0,0,0,0
179,24904.83,455585.75,430680.92,0.0,0.0,0,0,0,0
6,1217.22,52711.0,51493.78,0.0,0.0,0,0,0,0
325,13777.22,1182278.96,1196056.18,1798836.8,1785059.58,0,0,0,0
12,359047.99,0.0,0.0,6521894.17,6880942.16,0,0,0,0
19,32388.5,0.0,0.0,154652.07,22260.02,0,0,0,0
571,10681.04,0.0,0.0,0.0,0.0,0,0,0,0
406,37794.29,20585.0,0.0,0.0,0.0,0,0,0,0
286,844620.99,0.0,0.0,12870749.47,13715370.46,0,0,0,0
691,215627.85,2963.0,0.0,0.0,215627.85,0,0,0,0
262,528708.46,199148.0,0.0,116630.66,645339.13,0,0,0,0
14,88982.18,1491.0,90473.18,0.0,0.0,0,0,0,0
371,244966.49,21214.0,0.0,0.0,244966.49,0,0,0,0
396,48737.19,0.0,0.0,0.0,0.0,0,0,0,0
251,556341.55,63161.24,0.0,3492984.99,4049326.54,0,0,0,0
12,153517.23,30794.0,0.0,0.0,153517.23,0,0,0,0
505,14424.85,121464.0,107039.15,0.0,0.0,0,0,0,0
379,209775.9,82354.0,0.0,20339.49,230115.38,0,0,0,0
331,5047.83,45749.0,40701.17,0.0,0.0,0,0,0,0
129,108144.24,0.0,0.0,163965.77,272110.01,0,0,0,0
401,224333.58,0.0,0.0,226900.13,451233.7,0,0,0,0
212,58044.23,0.0,0.0,176446.03,234490.26,0,0,0,0
144,8879.05,51492.0,42612.95,0.0,0.0,0,0,0,0
158,23401.22,0.0,0.0,0.0,0.0,0,0,0,0
18,112866.93,62434.0,0.0,0.0,112866.93,0,0,0,0
304,206784.47,13056928.09,13263712.56,2822858.5,2616074.04,0,0,0,0
476,1313.84,687.0,0.0,0.0,0.0,0,0,0,0
273,13262.24,20490.0,7227.76,0.0,0.0,0,0,0,0
8,121567.12,0.0,0.0,787855.07,643199.54,0,0,0,0
323,13773.85,0.0,0.0,0.0,0.0,0,0,0,0
281,335513.93,99823.0,0.0,662430.74,997944.67,0,0,0,0
251,50151.0,36402.0,0.0,92628.36,142779.36,0,0,0,0
212,118646.88,5971.0,0.0,1955001.05,2073647.93,0,0,0,0
183,1358.46,10196.0,8837.54,0.0,0.0,0,0,0,0
278,141537.25,21174960.76,21316498.01,259093.76,117556.51,0,0,0,0
280,157948.14,0.0,0.0,2213773.46,2371721.59,0,0,0,0
334,98529.33,0.0,0.0,508931.66,607460.99,0,0,0,0
476,404597.66,0.0,0.0,3679013.89,4083611.55,0,0,0,0
34,12343.52,493974.17,481630.65,0.0,0.0,0,0,0,0
142,7919.32,502.0,0.0,0.0,0.0,0,0,0,0
308,177680.43,0.0,0.0,4219996.68,4397677.1,0,0,0,0
43,118061.62,0.0,0.0,478020.78,596082.4,0,0,0,0
38,164739.84,2405175.46,2569915.3,1324984.94,1160245.1,0,0,0,0
305,28167.47,15741224.41,15769391.88,2258938.26,2230770.79,0,0,0,0
709,455460.48,216524.0,0.0,241007.04,696467.52,0,0,0,0
38,268352.69,0.0,0.0,29442948.45,29711301.14,0,0,0,0
36,291501.29,30915.0,0.0,598424.67,889925.96,0,0,0,0
209,10810.52,3898.61,0.0,0.0,0.0,0,0,0,0
396,413335.31,24692.0,0.0,0.0,413335.31,0,0,0,0
179,727.39,31210.0,30482.61,0.0,0.0,0,0,0,0
640,17702.14,369860.76,352158.62,0.0,0.0,0,0,0,0
526,241.61,110805.0,110563.39,0.0,0.0,0,0,0,0
36,17352.62,215773.0,198420.38,0.0,0.0,0,0,0,0
687,16612.63,0.0,0.0,1244022.55,1260635.18,0,0,0,0
42,270530.86,0.0,0.0,4688613.69,4959144.54,0,0,0,0
12,153915.32,0.0,0.0,293382.57,0.0,0,0,0,0
258,153442.2,0.0,0.0,363631.79,517073.99,0,0,0,0
40,216613.48,224773.0,8159.52,0.0,216613.48,0,0,0,0
36,8302.92,204737.0,213039.92,84132.55,75829.63,0,0,0,0
333,192954.72,49246.0,0.0,0.0,192954.72,0,0,0,0
204,9859.68,0.0,0.0,0.0,0.0,0,0,0,0
210,141260.94,14466113.34,14607374.27,7016359.95,6875099.01,0,0,0,0
15,359251.46,0.0,0.0,2451646.03,2810897.48,0,0,0,0
374,250264.66,100.0,250364.66,0.0,0.0,0,0,0,0
41,63367.01,261278.0,197910.99,630099.52,693466.53,0,0,0,0
8,95345.01,44052.0,0.0,26579.75,368605.5,0,0,0,0
231,330646.89,20545.0,0.0,551218.11,881864.99,0,0,0,0
134,43.74,0.0,0.0,0.0,0.0,0,0,0,0
